time,open,high,low,close,volume
2011/02/04 00:00:00:000000,134.4,135.2,133.8,134.15,87883.0
2011/02/07 00:00:00:000000,134.24,134.43,133.84,134.2,12150.0
2011/02/08 00:00:00:000000,135.54,136.02,135.4,135.71,66583.0
2011/02/09 00:00:00:000000,135.83,135.92,135.12,135.69,26661.0
2011/02/10 00:00:00:000000,134.67,135.86,134.58,135.5,107185.0
2011/02/11 00:00:00:000000,135.64,136.0,134.76,134.89,28264.0
2011/02/14 00:00:00:000000,135.53,135.98,135.35,135.53,18064.0
2011/02/15 00:00:00:000000,136.48,136.74,136.32,136.57,12578.0
2011/02/16 00:00:00:000000,136.88,137.36,136.15,136.72,75817.0
2011/02/17 00:00:00:000000,137.39,137.77,137.15,137.69,47751.0
2011/02/22 00:00:00:000000,139.59,139.77,138.86,138.97,28376.0
2011/02/23 00:00:00:000000,139.68,140.83,139.6,140.24,17425.0
2011/02/24 00:00:00:000000,140.76,140.85,138.68,139.11,24194.0
2011/02/25 00:00:00:000000,139.94,140.36,139.61,140.08,17437.0
2011/02/28 00:00:00:000000,140.34,140.75,139.83,140.36,18738.0
2011/03/01 00:00:00:000000,141.22,142.68,141.22,142.68,26373.0
2011/03/02 00:00:00:000000,142.98,143.19,142.28,142.62,22150.0
2011/03/03 00:00:00:000000,141.52,141.84,140.33,140.81,18317.0
2011/03/04 00:00:00:000000,141.36,142.35,141.36,142.05,18839.0
2011/03/07 00:00:00:000000,144.75,144.75,142.24,142.42,21576.0
2011/03/08 00:00:00:000000,142.33,142.33,141.72,142.02,8295.0
2011/03/09 00:00:00:000000,142.63,142.63,141.67,142.09,12118.0
2011/03/10 00:00:00:000000,141.21,141.21,139.55,140.48,17897.0
2011/03/11 00:00:00:000000,139.98,141.56,139.9,140.88,17181.0
2011/03/14 00:00:00:000000,142.06,142.21,141.33,141.54,41974.0
2011/03/15 00:00:00:000000,138.01,139.55,137.88,138.97,42869.0
2011/03/16 00:00:00:000000,139.23,139.83,138.51,138.92,28468.0
2011/03/17 00:00:00:000000,139.19,139.62,138.99,139.56,4321.0
2011/03/18 00:00:00:000000,140.85,141.5,140.49,141.03,28513.0
2011/03/21 00:00:00:000000,142.24,142.56,141.82,141.87,16313.0
2011/03/22 00:00:00:000000,141.54,142.0,141.38,141.8,19542.0
2011/03/23 00:00:00:000000,142.35,143.17,142.35,143.05,12648.0
2011/03/24 00:00:00:000000,143.08,143.94,141.74,142.0,33376.0
2011/03/25 00:00:00:000000,142.78,142.81,141.44,141.99,19670.0
2011/03/28 00:00:00:000000,140.47,141.44,140.47,141.23,11283.0
