time,open,high,low,close,volume
2006/12/05 00:00:00:000000,99.0,102.5,99.0,100.0,299000.0
2006/12/06 00:00:00:000000,99.3,102.0,99.3,101.0,338000.0
2006/12/07 00:00:00:000000,100.0,102.0,99.5,101.0,813000.0
2006/12/08 00:00:00:000000,102.0,104.0,100.0,104.0,872000.0
2006/12/11 00:00:00:000000,102.0,104.0,102.0,102.5,451000.0
2006/12/12 00:00:00:000000,101.0,109.5,101.0,109.5,1030000.0
2006/12/13 00:00:00:000000,110.0,112.0,107.0,110.0,458000.0
2006/12/14 00:00:00:000000,110.0,115.0,108.0,113.5,423000.0
2006/12/15 00:00:00:000000,113.0,115.0,110.0,110.0,295000.0
2006/12/18 00:00:00:000000,108.5,110.5,107.0,107.0,366000.0
2006/12/19 00:00:00:000000,107.0,109.0,106.0,106.0,300000.0
2006/12/20 00:00:00:000000,106.0,106.0,103.0,103.5,428000.0
2006/12/21 00:00:00:000000,103.5,105.0,103.0,103.5,313000.0
2006/12/22 00:00:00:000000,104.5,106.0,104.0,105.0,95000.0
2006/12/25 00:00:00:000000,105.0,106.0,104.5,105.5,69000.0
2006/12/26 00:00:00:000000,106.5,110.0,106.5,109.5,308000.0
2006/12/27 00:00:00:000000,110.0,112.0,110.0,110.5,243208.0
2006/12/28 00:00:00:000000,111.5,112.0,110.0,110.0,195000.0
2006/12/29 00:00:00:000000,110.0,117.0,110.0,117.0,638000.0
2007/01/02 00:00:00:000000,116.0,117.0,115.0,116.0,243000.0
2007/01/03 00:00:00:000000,116.0,118.0,113.0,113.0,215000.0
2007/01/04 00:00:00:000000,113.0,119.0,113.0,116.0,333000.0
2007/01/05 00:00:00:000000,117.5,119.5,116.5,117.0,533000.0
2007/01/08 00:00:00:000000,113.5,116.5,112.0,113.0,236000.0
2007/01/09 00:00:00:000000,115.0,118.0,115.0,118.0,257000.0
2007/01/10 00:00:00:000000,116.0,117.5,112.0,117.0,996000.0
2007/01/11 00:00:00:000000,114.0,116.5,112.0,112.5,260000.0
2007/01/12 00:00:00:000000,113.5,117.0,113.5,114.5,368000.0
2007/01/15 00:00:00:000000,114.0,116.0,113.5,116.0,397000.0
2007/01/16 00:00:00:000000,116.0,117.0,114.0,114.5,144000.0
2007/01/17 00:00:00:000000,114.0,116.0,112.5,114.0,602000.0
2007/01/18 00:00:00:000000,114.0,114.0,110.0,111.0,465000.0
2007/01/19 00:00:00:000000,111.0,115.0,111.0,111.5,511000.0
2007/01/22 00:00:00:000000,112.5,114.0,110.0,114.0,372000.0
2007/01/23 00:00:00:000000,113.5,114.5,113.0,114.0,159000.0
2007/01/24 00:00:00:000000,114.0,115.0,112.0,112.5,384000.0
2007/01/25 00:00:00:000000,112.5,113.5,111.0,111.5,498000.0
2007/01/26 00:00:00:000000,111.0,111.5,108.0,108.0,711000.0
2007/01/29 00:00:00:000000,110.0,110.0,106.0,107.0,225000.0
2007/01/30 00:00:00:000000,107.0,108.0,106.0,106.5,110000.0
2007/01/31 00:00:00:000000,106.5,106.5,102.0,104.0,276000.0
2007/02/01 00:00:00:000000,105.5,105.5,99.6,101.5,1683000.0
2007/02/02 00:00:00:000000,102.0,102.5,98.5,99.0,2091000.0
2007/02/05 00:00:00:000000,99.0,103.5,98.6,103.5,1423000.0
2007/02/06 00:00:00:000000,104.5,106.0,103.0,106.0,364000.0
2007/02/07 00:00:00:000000,107.0,107.0,104.0,105.5,267000.0
2007/02/08 00:00:00:000000,106.0,108.0,104.5,108.0,466000.0
2007/02/09 00:00:00:000000,108.0,112.0,107.0,111.5,1053000.0
2007/02/12 00:00:00:000000,110.0,111.0,109.0,110.0,464000.0
2007/02/13 00:00:00:000000,112.0,115.5,110.0,113.0,1010000.0
2007/02/14 00:00:00:000000,115.0,117.5,113.0,116.0,1186000.0
2007/02/26 00:00:00:000000,118.0,120.5,114.0,119.0,1699000.0
2007/02/27 00:00:00:000000,119.0,120.0,111.0,118.0,1814000.0
2007/03/01 00:00:00:000000,110.0,113.5,110.0,110.0,946000.0
2007/03/02 00:00:00:000000,106.0,106.5,104.0,105.5,859000.0
2007/03/05 00:00:00:000000,105.5,105.5,98.8,99.1,1155000.0
2007/03/06 00:00:00:000000,99.8,99.8,99.2,99.3,108000.0
2007/03/07 00:00:00:000000,99.8,100.0,96.0,96.8,1345000.0
2007/03/08 00:00:00:000000,97.2,103.5,97.2,102.5,1218000.0
2007/03/09 00:00:00:000000,103.5,103.5,99.6,100.5,658000.0
2007/03/12 00:00:00:000000,100.0,100.0,99.5,99.9,408000.0
2007/03/13 00:00:00:000000,100.0,101.0,99.6,100.0,706000.0
2007/03/14 00:00:00:000000,99.4,99.4,98.1,99.0,458000.0
2007/03/15 00:00:00:000000,99.5,103.5,99.5,103.0,1227000.0
2007/03/16 00:00:00:000000,101.5,102.5,100.0,102.5,629000.0
2007/03/19 00:00:00:000000,102.5,102.5,101.0,101.0,709000.0
2007/03/20 00:00:00:000000,102.0,104.5,101.5,102.0,913000.0
2007/03/21 00:00:00:000000,102.0,103.0,100.0,100.5,627000.0
2007/03/22 00:00:00:000000,101.0,102.5,101.0,101.5,383000.0
2007/03/23 00:00:00:000000,102.0,103.5,101.0,102.5,536000.0
2007/03/26 00:00:00:000000,103.5,103.5,102.0,102.0,262000.0
2007/03/27 00:00:00:000000,102.0,104.5,101.5,102.0,449000.0
2007/03/28 00:00:00:000000,102.0,105.0,102.0,104.0,782000.0
2007/03/29 00:00:00:000000,104.0,105.0,103.5,105.0,523000.0
2007/03/30 00:00:00:000000,105.0,106.5,105.0,106.0,519000.0
2007/04/02 00:00:00:000000,106.0,106.0,103.5,104.0,447000.0
2007/04/03 00:00:00:000000,104.0,107.5,103.0,105.0,664000.0
2007/04/04 00:00:00:000000,105.5,108.0,105.5,106.0,590000.0
2007/04/09 00:00:00:000000,106.0,110.5,105.5,107.5,531000.0
2007/04/10 00:00:00:000000,107.5,109.0,107.5,108.5,262000.0
2007/04/11 00:00:00:000000,108.5,108.5,103.0,104.0,876000.0
2007/04/12 00:00:00:000000,103.5,104.0,102.0,102.5,796000.0
2007/04/13 00:00:00:000000,103.0,104.0,102.5,103.0,399000.0
2007/04/16 00:00:00:000000,105.0,108.0,104.0,105.5,1791000.0
2007/04/17 00:00:00:000000,106.5,107.0,104.0,104.0,451000.0
2007/04/18 00:00:00:000000,104.5,106.0,104.0,105.0,186000.0
2007/04/19 00:00:00:000000,105.0,105.5,100.0,101.0,1222000.0
2007/04/20 00:00:00:000000,101.5,102.0,99.4,101.5,746000.0
